product_type,text
선크림,예전부터 매일 바르는용으로 잘 쓰고 있어요. 그땐 가격이 착해서 시작했는데요. 지금은 체감상인지 가격이 좀 형성된 듯 해요. 그래도 다시 백~해서 왔어요. 요거 주문전에 무기자외선 차단제 한번 사봤어요. 장점이 있지만 그동안 써오던 습관인지 이전의 것의 장점을 뒤늦게 알았어요 그래서 상황에 따라 겸해서 쓰려고 두가지 다 쓰려구요. 평소 화장을 많이 하지 않고 선크림베이스에 쿠션팩트만 발라요. 무기자외선차단제가 바르고 바로 햇빛 차단하는 장점이 있지만 쿠션바를 때에는 유기자외선차단제가 흡수가 잘되어서 더 낫더라구요. 이자녹스선크림이 선크림기능 뿐 아니라 베이스 기능이 좀 있어서인지 쿠션바르기전에 데일리로 쓰기 좋더라구요. 발림성이 좋고 흡수도 잘되구요.
선크림,평소에 썬크림과 에스티로더 더블웨어 파운데이션 섞어서 바른뒤 수정화장은 헤라쿠션 사용하는데 유튜브 메이크업 영상을 우연히 보고 썬크림기능이 있는 톤업크림 사용하는걸 보고 바로 검색하고 주문하게 되었습니다. 이자녹스는 오래전에 기초화장품으로 많이 사용했던 브랜드라 믿고 걍 주문해서 써보기로 작정했답니다. 역시 순하고 부드럽게 발리는 톤업크림이었네요. 제가 사용하기에 톤업효과는 약하지만 나름 일반 썬크림보다는 화사해보이긴 했습니다. 많이 촉촉하지 않아서 조금은 아쉬웠는데 그럭저럭 사용할만했습니다.
자세밴드,상품 잘받았습니다. 문제 발생시 문의하겠습니다.
선크림,"순하고 편하게 바를 수 있는 선크림을 찾다가 피지오겔 썬 로션을 구매했어요! ✨ 좋았던 점 - 정말 부드럽게 발리고, 끈적임이 거의 없어요 - 촉촉하면서도 답답하지 않아서 데일리로 딱이에요 - 무향이라 민감한 피부에도 안심하고 쓸 수 있어요 - 용량이 넉넉해서 온 가족이 함께 사용하기 좋아요 ✔️아쉬웠던 점 - 수분감이 많다 보니 지성 피부는 살짝 번들거릴 수 있어요 - 땀이나 물에는 약해서 야외에서는 자주 덧발라야 해요"
자세밴드,허리를 고정하는 찍찍이가 너무약해서 조금만 힘줘도 풀려버려서 보호대의 역할을 하지 못하고 사용 하루만에 곧곧에 실밥이 터지네요 비추
자세밴드,"며칠 동안 자세 교정 밴드를 착용해봤는데, 확실히 평소보다 어깨가 펴지고 등이 곧게 서는 느낌이 들었어요. 평소에 컴퓨터를 오래 하다 보면 어깨가 앞으로 말리고 목이 앞으로 쭉 빠지는 거북목 자세가 습관처럼 나왔는데, 밴드를 착용하니 알아서 바르게 잡아주는 느낌이에요"
자세밴드,요즘들어 허리도 너무 많이 아프고 오래 앉아서 일하다보니 틀어진는거 같아서 교정이 필요할거 같아 주문했는데 배송도 빠르고 받자마자 사용중인데 허리 잘 잡아주고 시원하고 좋네요 오래 잘 착용해볼게요 굿굿
선크림,자외선 차단제에 피부도 눈도 예민해서 신중하게 여기 저기 후기보고 구매했습니다 향은 강하진 않은데 솔잎향같은 냄새라 좀 호불호가 있을것 같구요 제가 제일 중요하게 생각하는 눈시림인 전혀 없었습니다 피부 가려움이나 따가움도 없었구요 도포하자마자는 살짝 끈적이는데 금방 스며들어 보송해집니다 워터프루프는 아닌데 흐르는 물에 손을 씻을 때 바로 씻겨나가지 않고 물방울이 피부 표면에 도로록 구르네요 세안할 때는 클렌징 밀크로 이중세안 해야할 듯요 한 가지 아쉬운 점은 생각보다 매트하다고 할까요? 건성인 분들이 겨울같이 건조한 계절에 쓰기엔 보습력이 살짝 부족한 것 같습니다 습하고 더운 계절에 쓰기에 더 좋을 것 같아요
자세밴드,바른 자세 유지할 수 있도록 보조 역할을 잘 해주는 것 같아요! 너무 밴드에 의존해도 안좋다고 해서 이것저것 알아보다가 구매했는데 착용감도 괜찮고 맘에 듭니다
자세밴드,"디자인 블랙 컬러에 등 전체를 덮는 조끼형 구조예요. 뒤에서 보면 등줄기를 따라 스트랩이 가로세로로 잡아주는 형태라 착용만 해도 자세가 달라 보여요. 옷 안에 입기엔 부피가 있지만 실내에서 자세 교정용으로는 충분해요. 성능 착용하면 어깨가 자연스럽게 뒤로 당겨지고 등과 허리가 세워지는 게 확실히 느껴져요. 거북목 교정 넥키퍼와 함께 착용하면 목부터 허리까지 전체 척추가 한꺼번에 잡히는 느낌이라 시너지가 좋더라고요. 재활치료에서 권유받은 만큼 의료용 목적으로도 충분한 수준이에요. 가성비 약국 입점 제품이라 신뢰도가 있는데 일반 교정기 대비 합리적인 편이에요. 오래 쓸 수 있는 소재감이라 충분히 값어치를 한다고 느꼈어요. 아쉬운 점 오래 착용하면 조이는 느낌이 꽤 강해서 처음엔 30분~1시간씩 점차 늘려가는 게 좋아요. 여름엔 등 쪽에 땀이 차기 쉬울 것 같고, 사이즈 조절이 처음엔 헷갈릴 수 있어서 착용 방법을 꼭 한 번 확인하고 입는 걸 추천해요. 이런 분들에게 추천합니다 병원에서 자세 교정을 권유받으신 분, 평소 등이 굽거나 어깨가 안으로 말리는 분, 거북목 교정 제품과 함께 목부터 허리까지 통합 교정을 원하시는 분께 딱 맞는 제품이에요.​​​​​​​​​​​​​​​​"
자세밴드,바른 자세하려고 해도 자꾸 구부정하고 있게 되더라고요. 일주일에 2-3번은 재택근무하고 있고 특히 컴퓨터 작업할 때 자세 제일 안 좋은 것 같아서 주문했어요. 처음에는 5분도 힘들었는데 이젠 좀 적응돼서 그런지 착용하니 훨씬 어깨랑 허리랑 덜 피곤해요. 바른 자세 밴드같은 거 여러 개 사용해 봤는데 이게 제일 괜찮은 것 같아요.
자세밴드,"두통이 심한 남편이 구매해 달라고 해서 여러곳 알아보다 선택한 정직한 바른자세밴드~~ 바른자세를 해야 지긋지긋한 두통이 괜찮아진다고 해서 구매했습니다. 사용해보니 생각보다 착용감이 편안하고 오래 착용해도 크게 불편하지 않았어요 처음엔 어깨가 꽉 조이는 느낌이 있었지만 몇 번 사용하다 보니 자연스럽게 자세가 교정되는 효과를 느낄 수 있었고 두통도 호전되네요. 특히 평소에 컴퓨터앞에 구부정하게 앉는 습관이 있었는데, 밴드를 차고 있으면 등이 곧게 펴져서 바른 자세를 유지하는 데 도움이 됩니다. 성장기 중학생 아들도 바른자세로 책상에 앉을수 있어서 좋네요 가볍고 통풍이 잘 되어 땀이 차지 않아 여름에도 무난하게 사용할 수 있고, 옷 안에 착용해도 티가 덜 나서 실내외 모두 활용하기 좋습니다. 꾸준히 사용하면 두통.어깨 통증 완화와 바른 체형 관리에 확실히 효과가 있을 것 같아 만족스럽습니다."
자세밴드,스파인 케어 제품 중 에서 자세 교정 밴드가 괜찮다고 하길래 구매했습니다. 효과 좋은 것 같아요
선크림,밀리도않고 끈적임도없어 넘 좋아요 소량으로도 전체적으로 바를수있어서 그것도 좋아요
자세밴드,"확실히 평소 구부정했던 자세가 조금씩 펴지는 걸 느끼고 있어요. 남편이 요즘 자꾸 어깨가 앞으로 굽게 되고 허리에도 무리가 가는데, 이 제품은 어깨를 자연스럽게 뒤로 잡아줘서 상체 라인이 바르게 정돈되는 느낌이라고 하네요. 처음엔 약간 어색했지만 하루에 1~2시간 정도씩 착용하면서 점점 익숙해졌고, 무리하지 않으면서도 긴장감을 줘서 장시간 착용도 부담스럽지 않다고 해요. 2XL 사이즈라 체형이 있는 분들도 편하게 착용할 수 있어요. 소재도 통기성이 좋고 땀이 차지 않아 여름철에도 쾌적하게 사용할 수 있겠더라고요. 집에서 간단히 착용하면서 자세 교정 효과를 기대할 수 있어서 헬스장에 따로 가지 않아도 되는 점도 큰 장점이네요."
자세밴드,허리 찍찍이는 넉넉한데 등에서 허리 로오는 찍찍이가 짧아요
자세밴드,"정직한닥터 어깨교정기를 실제로 몇 주 사용해보면서 느낀 점을 솔직하게 적어보면, 단순한 보조용품이 아니라 자세 교정에 꽤 확실한 도움을 주는 제품이라는 느낌을 받았다. 처음 착용했을 때 가장 크게 느껴진 건 어깨가 자연스럽게 펴지는 느낌이다. 일반적인 교정기는 너무 뻣뻣하거나 압박감이 강해서 오래 못 착용하는 경우가 많은데, 정직한닥터 제품은 탄성 있는 소재라서 당기기는 당겨주되 불편할 정도로 조이지 않는다. 그래서 장시간 착용해도 어깨가 욱신거리거나 답답하지 않았다. 가장 좋았던 점은 착용 직후부터 자세가 확 바뀌는 게 바로 체감된다는 것. 허리가 구부정해지거나 어깨가 앞으로 말리는 걸 교정기 자체가 잡아줘서, 컴퓨터 할 때나 설거지, 집안일 할 때도 자세가 자연스럽게 반듯하게 유지됐다. 하루 종일 착용하지 않아도 몇 시간만 착용해도 본인이 자세를 더 의식하게 되는 느낌. 밴드 조절도 쉽고, 체형에 맞게 딱 맞춰 고정되기 때문에 움직이거나 걸어도 흘러내리지 않는다. 어깨 라인과 겨드랑이 부분도 부드러운 소재라 피부 쓸림 거의 없었음. 밴드 폭도 넓은 편이라 압박이 한곳에 몰리지 않고 균일하게 잡아준다. 착용감이 가볍고 얇아서 옷 안에 입고 있어도 티가 거의 안 난다는 것도 장점. 외출할 때도 겉옷만 걸치면 티 안 나서 편했고, 회사에서 장시간 앉아있는 사람은 진짜 도움이 많이 될 것 같다. 그리고 여러 날 착용하다 보니 특히 느껴지는 건 승모근·거북목 완화 효과. 어깨 말림이 줄어드니까 목이 앞으로 빠지는 습관도 같이 잡힌 느낌이 있다. 하루 썼다고 바로 교정되는 건 아니지만 꾸준히 쓰면 정말 체감되는 변화가 있었다. 마무리로, 내구성도 괜찮다. 밴드가 금방 늘어나거나 찢어지는 느낌 없이 튼튼하고, 세탁해도 모양이 망가지지 않는다. 가성비도 좋아서 처음 어깨 교정 제품 써보는 사람에게 특히 추천할 만한 제품. 종합적으로 보면 정직한닥터 어깨교정기는 착용감·자세 교정 효과·내구성·가성비, 네 가지가 균형 잡힌 만족도 높은 제품이었다."
자세밴드,"어깨가 자꾸 말려서 구부정했는데, 이 밴드 하고 나서 훨씬 자세가 안정돼요! 조절 끈이 있어서 체형에 맞게 조절 가능하고, 어깨 압박감도 심하지 않아요. 재질이 탄탄하면서도 부드러워서 자극이 없고, 통풍도 잘돼서 여름에도 괜찮아요. 처음엔 좀 뻐근하지만 익숙해지면 자연스럽게 어깨가 펴져요 요즘은 앉아 있을 때도 스스로 자세를 의식하게 돼서 자세교정 효과 톡톡히 보고 있어요ㅎㅎ"
자세밴드,친구가 등이 너무 구부정하다고 사진 찍어서 보여줬는데 심각하더라구요.. 그래서 평소에 어깨랑 허리가 많이 아팠나 싶더라구요~! 병원을 가봐야하나 고민하다가 우선 바른 자세를 연습해보자 생각하고 자세교정밴드를 구매했어요! 약국입점 제품이라 정직한닥터 브랜드로 선택했는데 사길 잘 한 것 같아요~ 착용하자마자 어깨랑 등이 쫙 펴지는데 신기하더라구요. 아무래도 교정기를 착용하면 불편할 꺼라는 편견이 있었는데 이 제품은 오히려 삶의 질을 높여준다라는 생각을 갖게 해주었어요 평소에 신경쓰지 않아도 자연스럽게 교정되니깐 통증도 덜 하고 바른 자세로 오래 유지되니깐 피로감도 적게 느껴지더라구요. 벨크로 형식으로 체형에 맞게 조절되서 활동하기에 더 편했고 옆구리 허리 부분에는 메쉬 소재로 통기성이 우수해서 여름에 착용하기에 시원하고 좋습니다. 남편도 매일 허리아프다고 해서 써보라고 했더니 요즘은 저 보다도 남편이 더 사용하더라구요. 바른 자세는 물론 통증까지도 완화시켜주는 자세교정밴드 요즘 애정템이 되었답니다!! 강추강추
선크림,항상 선크림 바르구 비비크림 위에 덧발랐는데 요즘은 이거 하나만 바르구 외출해요. 커버가 엄청 잘되는건 아닌데 적당히 돼요 오히려 화장 두꺼우면 인위적인데 화장 얇게 한 느낌이라 좋아요 벌써 2개 사서 쟁여놓고 쓰는중에요
선크림,번들거림이없어서 좋아요~! 얼굴이화사해보여요
자세밴드,요즘 자세가 너무 안좋아서 허리와 목에 통증이 심해져 하나 찾고 있었는데 우선 배송이 너무 빠르구요 몸에 힘을 들이지 않아도 자세를 잘 잡아줘서 너무 좋네요 ㅎ 처음에는 좀 익숙하지 않아 좀 불편했는데 매일 사용하니 이제는 사용 안하고 있음 더 불편함이 느껴질정도네요
자세밴드,✔️ 구매이유 자세가 구부정해서 그런지 장시간 앉아있으면 허리가 아파와서 자세교정밴드가 도움이 되지않을까 싶어서 정직한닥터 바른 자세 밴드를 구매해봤어요 ＊┈┈┈┈＊┈┈┈┈＊┈┈┈┈＊┈┈┈┈＊┈┈┈┈＊┈┈┈┈＊ ✔️ 착용감 잘 잡아줘서 그런지 착용감이 편했어요! 장시간 착용을 해도 불편한게 없어서 마음에 들었어요 ㅋㅋ 편해서 언제든지 착용 할 수 있어 좋은거같아요 ദ്ദി⑉¯ ꇴ ¯⑉ ) 앉아있을 때 착용하는데 허리가 안아프더라구요!! 평소 아팠는데 자세교정밴드 하나로이렇게 달라지다니ㅠㅠ 만족하면서 일해요!ㅋㅋㅋ ✔️ 통기성 여름에도 착용가능할 정도 통기성 좋아요 밴드 쫙 해놓는게 자세에 맞아서 그렇게 하고있는데 땀이 않차요 ㅎㅎ 착용법도 간단해서 쓰기좋아요! ✔️ 사이즈 다양한 사이즈로 맞는 사이즈를 고를 수 있어 좋아요! 자세교정이다보니 아무래도 맞는걸 사야 좋을거같아요 ㅋㅋ ＊┈┈┈┈＊┈┈┈┈＊┈┈┈┈＊┈┈┈┈＊┈┈┈┈＊┈┈┈┈＊ ✔️ 총평 통기성도 좋고 착용감이 좋은 자세교정밴드입니다~ 장시간 착용시에도 불편한게 없어 좋아요! ＊┈┈┈┈＊┈┈┈┈＊┈┈┈┈＊┈┈┈┈＊┈┈┈┈＊┈┈┈┈＊ 직접 써보고 쓴 정직한닥터 바른 자세 밴드 리뷰로 구매에 도움이 되셨다면 아래에 도움이돼요를 꾹♡ 눌러주세요 감사합니다 (*ˊᗜˋ*)ᵗʰᵃⁿᵏ ʸᵒᵘ
