text,label
이 명작을 개판으로 만든 영화... 각색도 적당히 해야지ㅋㅋㅋ 뭐하자는 건지ㅋㅋ,0
연예인 성우가 문제인 것도 있겠지만. 명수형이 연기력이 떨어지잖아 ㅠ 연예인한테 묻어가기 하니 애니 가치가 떨어지지.한심한 제작자들. 애니는 애니로 끝내야지 연예인이 묻어가기..참나,0
이런 걸 만드는 건 바보들인가?,0
쓰레기다..카메라맨 덕에 오바이트 할뻔했음..,0
너무 오그라드는 미국식 가족 회복기,0
재미있게 봤습니다 참 잘 만든 영화네요,1
그렇게 가는 겁니다. 삶의 진정한 의미는 그런거죠,1
런던의 퇴폐적인 분위기와 선혈이 낭자하는 팀버튼식 다크판타지. 생각보다 스릴도 있고 재밌네요.,1
첫주연작이기 때문일까? 고분분투하는 김수로가 안타깝다,0
"캬...부분 재생용 영화요!!ㅡ,.ㅡ;;; 머 장난하는 것도 아니고;;;",0
내 인생 최;고의 영화.. 정말 정연식님의 영화는 말로 표현할수없는 엄청난 힘이 있으시다 봉준호 감독도 인정한 .. 영화 우리나라의 큰 파장을 일으킨 절대적 전설의 시나리오 .. 세계가 주목한 영화를 보다니..,0
곱창먹는데 뭐 그리 다들 조심스럽냐.대사도 장면도 한결같이 부자연스런 최악의 영화,0
1점도 아깝다ㅏ샤말란 실패작,0
"야생에서의 생존, 그리고 알래스카를 좋아한다면 절대 놓쳐선 안 될 영화..",1
느껴지는 것이 많은 영화네요.. 보고난 후 많은 생각이 들고저를 다시한번 돌아보게 되었어요. 하루하루를 예쁘게 살아가고싶어졌습니다: ),1
드래곤볼 액션은 슈퍼맨 빼긴거야;,0
이건 뭐 킬링타임용도 안되네,0
골때려요 실화 배경이라니 더 유쾌하네요,1
맛으로 승부하기보단 정으로 승부하는거같았음...원작에서도 정에대한얘기가 나오기는 하지만 대부분 성찬이의 주관적인관점에서 끝났음 이건 정이라는 맛을 너무객관화시키지않았나합니다 원작전부도아니고 하나의에피소드인데 갭이너무크네요,0
난 너무 정신없고 재미없었음.,0
이 영화는 진짜 아름다운 영화다 이렇게 아름다운 영화를 만들수 있다는것에 놀랐다,1
밑에 평점 3점 준 넘. 죽이고 싶다...!!!,0
정말 재미있나?? 나는 이해 할 수 없다. 잉여 인간이 전부가 아니라. 열심히 훌륭하게 잘 살고 있는 청년도 있다.,0
이거 보고 정은지누나 팬됨 하하 너무 재밌고 평소 이상형이 털털하고 사투리 쓰면서 멋있는 여자였는데 딱딱 맞는듯 하하,1
"자녀들이 보아야 할 영화, 기봉이가 진짜 정상인 아들이다.",1
평점 높아서 봤는데 완전실망. 차라리 블리치가 더 철학적이다.,0
더스티는 레이스에서 우승하기위해 아픈 과거가 있는 훌륭한 지도자를 만나게 되고 맘이 착한 주인공은 어려움을 이겨내지요. 비행기가 보여주는 스릴과 하늘을 나는 벅찬 즐거움을 보여줍니다. 원어로 들을 수 없어아쉽지만 아이들과 함께한 감동적 영화였습니다.,1
밑에분말이 많는듯 하네여 톰하디 뜨니깐 톰하디이름걸고,0
"도대체 실체가 뭘까 했는데 역시나 과거의 트라우마, 죄책감, 무력감... 그럴 줄 알았어. 자식 잃은 부모의 상실감... 역시나 그게 메인이군. 시덥잖은 온갖 환영들도 새로울 것 하나도 없고... 엔딩부분은 임팩트가 있는 편. 식상한 영화.",0
아포칼립토가 너무 떠올라서 이 영화에 집중할 수가 없다,0
시대라는 시간속에서 죄아닌 죄를 행한 사람에 대한 이야기.,1
너무 기대했는지 재미없네...,0
영화 잘봤습니다. 특히 명희역을 맡은 유지인 이쁘더라구요,1
그냥 c급 드라마 같은 느낌임,0
말이너무없어서 재미는 없었지만 중간중간에 재미를 주었어서 괜찮았다,0
상노잼 아이가하나도안무섭고 영화관에서 돈내고보기 개아까움이건 희대의망작,0
애니를 능가 원작에 충실했다.,1
ㅎㅎ 보고나서 가슴이 따뜻해져서 몇분동안 히죽히죽 미소지어졌던 영화,1
차라리 내가 만든다. 10자 압박.,0
재밌다 ㅋㅋ리메이크로 다시 만들면 대작이 될것같은 느낌,1
처음 부터 끝까지 우울함. 웃을수 없습니다,0
궁금한이야기Y 진짜 매주보는데나레이션이바뀐건가.....ㅠㅇㅠ매력이떨어지네...,1
이런 영화가 별로 알려지지 않고 묻혀 버린것이 좀 아깝다.,1
튼튼한 각본을 살리지 못한 그때의 기술력을 원망할뿐,0
탄탄하고 신선한 소재의 스토리. 소름끼치는 느낌의 영화,1
숀펜 연기야 좋지만 ...뭔가 준할머니 할아버지를 억지로 주인공으로 새운느낌? 그닥 추천작은 아님,0
신민아도 이쁘고 주지훈도멋잇지만 너무지루....,0
개인적으로는 뭔가 알 수 없는 이런저런 아쉬움이 있는건 사실이지만 정말 좋은 영화임은 틀림이 없겠죠! 용쟁호투에서만 느낄수 있는 이소룡 모습이 있다는 생각이 드네요. 날렵하면서도 정말로 강인해 보이는 그 모습.. 이소룡이기에 말이 필요없을것입니다.,1
3d 입체효과는 갑인듯....,1
감독님 이거 왜 만드셧음? 이유를 묻고 싶어요,0
용의자 이딴영화가 8점대인데 이 명작이 7점대인게 이해가 안간다,1
아역때 정말 재밌게 봤는데 성인으로 바뀌고 잼없어요 어색한 연기에 캐스팅 넘 안맞음... ㅡㅡ 볼만한 드라마 생겨서 좋았는데 실망이네요,0
볼 때 마다 멋지다...개인적으로 최고의 영화다,1
졸리몸매 빼고 기억이 안남는다.,0
아직 안봤지만 재밌을 것 같아요~ 평점이 낮다는 사람들이 있기에 평점올리기 위해서 10점줌~ㅎㅎ,1
이게 평7점이라니. 10점만점에 10점이다. 눈물질질,1
제이슨이 한물 간것은 인정해야한다. 하지만 한물간것을 욕하는것은 안된다.,0
본것이 많은만큼 따라한 것이 많은 영화 발전은 없다,0
"""""""av계 장수 배우 """"""""호노카"""""""" 라는 것에 의미가 ^^&""""""",0
k팝써바이벌은 세계인들이 주목한 행사로써 대한민국 위상이 올라가는 계기가 됐다,1
본 사람이 그리 많지 않네? 재미는 별로,0
유쾌하고 기분 좋은 현대판 동화 이야기 ^^ 보는 내내 싱그럽다,1
초중반까진 매우 지루하지만 막판에 참 통쾌했다. 권선징악 뻔한 스토리라도 너무 통쾌해서 영화 끝난 후 기분이 삼삼했음. 고로 9점!!,1
이게 국산애니 수준을 올렸다는놈은 뭐임? 그냥 OOO,0
최저 1점에서 조윤희 목욕씬에 1점 더,0
너무 감동적이다 펑펑 울었음..최고의 영화,1
카메론 디아즈가 길거리에서 절규하는 모습만 기억 남. 총각파티 때의 사고로 모든 것이 꼬여버리는 비극적인 결말의 영화. 유쾌하고 황당해서 웃긴 총각파티로 이어지는 영화 행오버와 비교했을 때 행오버에 한 표,0
"노인의 음심,납치 더러운성욕 정복 아무리그래도그렇지 노인과.. 그냥쓰레기영화",0
재즈. 담배. 고독 .과거 . 총. 사냥꾼 그리고 우주 space 이 7개로 표현할수있달까나 you're gonna carry that weight,1
사람들이 너무 생각없이 10점주는듯... 원래 8점줄랬는데 10점준 사람들이 많아서 1점줌...,0
세상은 이렇게 많이 부패되었다.오늘 날의 모습도 저렇지 않을까 싶다.세상은 점점 부패가 되어가고 있다.,1
평점이 너무 높아서 1점 내가 생각하는 평점은 6점대,0
와우.. 십점 준게 언제였지.. 마지막에 너무 감동적이다.. 많은것을 다시금 깨닫게 해준다.. 제이크 질렌할 때문에 들어왔다 멋진 작품하나 얻고 영화의 매력에 다시금 빠져들고 있다!!! 행복 ㅠㅠ,1
평점 6점넘기는 영화가 없네 이감독...사람들 낚지 말고 영화 그만 만들어,0
결말 때문에 다망쳤다. 일본 애들은 왜이렇게 그로테스를 좋아하나? 마음에 병이있나?,0
주인공 모두 비호감이다. 카메라는 왜그리 흔들어대는지 어지럽다. 킬링타임용으로도 부족한 영화다.,0
뜯어보면 별건 없지만 빠져들게 만드는 화법. 우린 모두 가슴속에 해적을 품고 있었나보다.,1
80년대 문법으로 쓰여진 21세기 사랑(?)얘기.....그나저나 이게 사랑이라고 생각하나?,0
갑자기 생각나서...참 재미없는 영화,0
약간 전작보다 실망.. 하하하,0
엘리자베스 헐리만 기억에 남는 삼류 코미디,0
유치한듯 하지만 뭔가 색다른 영화,1
80년대 영화인줄 알았는데 '귀여운 여인'주제곡이 흘러나와 놀랐다,0
무표정 무감각으로 봤던 영화,0
이영화는 정말 재미없네 왠만한 영화들은 보통 거의다 재미있게 보는데 이영화는 너무 재미없다.,0
타의 추종을 불허하는 장르적 쾌감,1
다이나믹한 cg를 절대 기대하지마세요...,0
난 별로. 일단 방송으로만 봤을때는 재미있지만 뭔가 처음 취지는 '여자라고 무시하지말고 래퍼라고 인정해달라.' 이 느낌이였던 것 같은데 그저 시청률 끌어드리려고 배틀붙이는 느낌이고 '싸이퍼'라고 하는 것 자체의 의미를 오용한것같기도 해서..,0
너무 기대를 하고봐서 그런가 재미없음 ㅠㅠ 이렇게 재미없는영화는 처음,0
따뜻한 미소가 너무 좋은 영화,1
억지스럽지 않고 오바스럽지 않아서 좋았음,1
보다 말음;; 하품만 13번정도했나;;,0
배우 너무 늙었는데 좀 쉬게 해줘라,0
내나이 52....정말 짠하다...런 올 나이트...가족들 위해 지금까지 달려 온 아빠들....힘내세요...,1
"SEAL요원출연과 실탄4000발 발사, 그리고 미국의 전폭적인 지원으로 SEAL 전사 모집홍보용으로 쓰일 영화임.",1
니콜 키드먼의 아름다움 이외에는 평범한 스릴러.,0
나름 재미있게 본 영화. 2편도 기대되네요~ 이번에는 부디 백설공주와 헌츠맨과의 로맨스도 그려지기를.,1
"그냥 히로인 케서린, 케이티가 섹시했어여...근데 그거 말곤없네여..",0
이거 볼만한데 평점이 형편없네,1
감동ㅇ ㅣ필요할 때 보세요^^,1
정신줄 놓고 만들엇나? 줄거리에 수꼴이란말이 나오네거기다 할아버지를 죽여? 좌빨들의 인민재판엔 가족도 나이도 없다는거 광고하는 영화구나북한에 보내라 . 김정은 좋아하겟다,0
에버랜드연간회원이라서 에버랜드에서 봤던건데..그게 영화로했더라고요..그런부분이 얘기되었으면 좋았을텐데..봤던거라..조금 실망스러웠네요;그래도 다행인건 아이가 좋아하네요.,0
공각기동대 보다 오히려 볼만하다.영화내용-결국 늑대는 빨간모자를 잡아먹어 버렸다.,1
정말 따뜻하고 인상적인 드라마에요. 앞으로도 계속 쭉~ 이어갔으면 해요.,1
영화가 좀.... 영화이긴하지만 마지막에 남편을 총으로 쏴 죽에는건 괜찮은건가요? 남주의 죽은 전처의 편지도 좀....,0
나도 저런 부모님이 있었으면..,1
뮬란보다 더재밋슴ㅋㅋㅋ감초역할이좋앗다,1
네 죄를 네가 알렸다.. 라고 말한다.,1
지루하다. 이런영화가 3부작이나 나온게 놀랍다.,0
눈배림.ㅋㅋ심지호가 술주정하는부분ㅋㅋ,0
작가가 중학교를 체 졸업하지 못한 것 같은 드라마. 중2병이 보면 재미있을수도 있겠다 싶은 드라마.,0
이게 뭐야~!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!,0
OST에 취해서 본 애니메이션.. 물론 소설 게드전기를 읽지않고 본것이라 나름 볼만했지만 원작을 읽고나면 나의 평점은 달라져있겠지...,1
반전 짱이었구요 배우분들 너무 훈훈,1
꼭봐아야할영화..우리나라도이렇게될지모름,1
굿*9999999999999999999999999999999999999,1
끝까지 본다면 대단한 수행을 행한 것,0
참 재밌는 영화 한편이다. 누워서 보다가 중반이후로 전개가 너무 흥미로져워서 끝날때까지 정자세로 봤음. 캐서린제타존스 팬이라 캐서린제타존스가 중반까지도 거의 조연급인줄 알고 안타까웠는데...아 또 루니마라 배우가 밀레니엄에서 본 여주였다는거에 쇼크!ㅋ,1
너무 비뚤어지고 잔혹해서 연민은 안생기네. 연기는 베리굿,0
아무 생각없이 봤는데 정말 가슴 따뜻해지는 일본 특유의 아기자기한 영화^^,1
사랑과 전쟁이 훨씬 재미있다.,0
하나경은 그냥 걸레네 이딴영화나 찍고,0
밥맛이 도는게 아니라 밥맛이 뚝 떨어졌네요 맛있는 음식을 맛있게 먹으며 맛을 전달해 줘야되는데 무조건 많이 무조건 크게..뭐하는건지..굶고있는 사람들한테미안하진 않던가요? 음식으로 장난하는거밖에 안보이네요..참 실망입니다,0
인내심 테스트 할 수 있는 영화네유. 대학교 영화 동아리에서 만든 수준이네유. 손발 오그라들게 하는 최악의 영화네유. 출연한 배우들만 불쌍하네유.,0
이런 영화 만드는데 쓴 돈이 너무 아깝다..내 돈도 아닌데,0
크리스마스 시즌이 되면 늘 이영화를 찾게됨. 볼때마다 좋아,1
겉만 멀쩡하고 화려한 영화. 이게 내 소감이다.,0
무척 잘 만든 수작. 아직도 감흥이....,1
무서운 것도 있지만. 대부분 재미도 무섭지도 않다.,0
톰 크루즈는 약간 진지하고 진중한 영화가 어울림. 가벼운 영화에는 별로.,0
ㅉㅉ기황후를...드라마로...,0
광주 감성팔이로 돈이나 읃어먹으려고 하는거 한심하다,0
"단순한 코미디물인 줄 알고봤는데, 미국사회를 비판하는 메시지가 있는 수작!",1
tv로봤는데 후회안함 ㅇ.ㅇ 몰입도도 좋고 재밌던데??? 배우들 연기도 잘하고 슬펐어요 ㅋ.ㅋ 액션이라기보단 드라마적 요소를 중점으로 해서 액션후지다고 안좋은평이 많나봄. 액션 위주로 볼거면 비추.,1
내 생애 최악의 영화. 차라리 만들지를 말지. 스토리가 너무 엉성하다.,0
1점주려고 로그인햇다 이걸본게 아직도후회된다,0
컨저링보고는 휴우증이 안생겼는데 이거는 ....ㄷㄷ특히 결말은 나도모르게 경악함....,1
레드포드의 팔뚝의 다이아몬드.진정한 사랑이라고 생각합니다,1
답이 없구나.. 스토리부터 모든 게,0
쵝오! 인생과 예술과 사랑에 대한 insight 를 주는 드라마!,1
영화를 온전히 이해하기엔 내가.....,0
도쿄 워킹가기전에 본 드라마..나도 깊은 사랑하고싶다,1
완전 마음에 드는영화 !! 이런 잔잔함과 감동이 구굿~ㅎㅎ,1
지금와서 다시보니까 최곤데..ㅠㅠ 시대를 잘못 탔네여 아쉽다..90년대중국영화에빠져본사람이라면 좋은 영화네요 보기전엔 별로였는데 접하고 난뒤 보고난 감흥은 정말 다르네요,1
